Year,Location,Experiment,Genotype,Species,PlantID_ReplicateNumber,Plot,Replicate,Test_Type,Tester_Name,Planting_Date,Testing_Date,force_N,raw_data_file,Additional_Notes,displacement_mm,displacement_m,line_raw_slope_N/m
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,96.63,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,11.8,0.0118,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,108.11,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,13.1,0.0131,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,119.78,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,14.4,0.0144,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,132.83,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,15.8,0.0158,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,37.57,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,6.6,0.0066,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,51.21,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,7.9,0.0079,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,64.94,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,9.2,0.0092,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,78.38,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,10.5,0.0105,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,89.76,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,11.8,0.0118,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,103.1,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,13.1,0.0131,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,116.84,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,14.4,0.0144,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,C,JR,8/25/21,8/25/21,129.3,Ft_CML_1_M_08_25_2021_15_44_52.xls,moved smurf to opposite side of plant,15.8,0.0158,9972.6247
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,87.7,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,6.6,0.0066,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,101.63,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,7.9,0.0079,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,114.78,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,9.2,0.0092,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,127.82,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,10.5,0.0105,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,137.93,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,11.8,0.0118,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,146.46,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,13.1,0.0131,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,156.76,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,14.4,0.0144,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,165.4,Ft_CML_1_M_08_25_2021_15_45_46.xls,used next plant button but did not move smurf,15.8,0.0158,8409.24216
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,90.15,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,6.6,0.0066,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,99.67,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,7.9,0.0079,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,111.34,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,9.2,0.0092,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,124.1,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,10.5,0.0105,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,137.05,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,11.8,0.0118,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,148.23,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,13.1,0.0131,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,160.59,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,14.4,0.0144,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,170.79,Ft_CML_1_M_08_25_2021_15_46_45.xls,next plant button didnt move smurf,15.8,0.0158,9030.89414
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,85.64,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,6.6,0.0066,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,98.88,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,7.9,0.0079,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,109.38,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,9.2,0.0092,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,120.76,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,10.5,0.0105,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,132.53,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,11.8,0.0118,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,144.21,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,13.1,0.0131,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,155.88,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,14.4,0.0144,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,168.63,Ft_CML_1_M_08_25_2021_15_48_02.xls,next plant button didnt move smurff,15.8,0.0158,8937.39634
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,80.93,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,6.6,0.0066,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,93.29,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,7.9,0.0079,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,105.95,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,9.2,0.0092,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,119.09,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,10.5,0.0105,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,128.41,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,11.8,0.0118,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,141.17,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,13.1,0.0131,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,152.74,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,14.4,0.0144,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,161.37,Ft_CML_1_M_2_08_25_2021_15_49_08.xls,NA,15.8,0.0158,8870.8305
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,62.88,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,6.6,0.0066,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,75.93,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,7.9,0.0079,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,89.66,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,9.2,0.0092,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,103.79,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,10.5,0.0105,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,118.6,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,11.8,0.0118,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,133.71,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,13.1,0.0131,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,149.21,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,14.4,0.0144,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,B,JR,8/25/21,8/25/21,161.86,Ft_CML_1_M_2_08_25_2021_15_49_34.xls,NA,15.8,0.0158,10974.2311
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,59.84,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,6.6,0.0066,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,73.48,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,7.9,0.0079,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,87.31,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,9.2,0.0092,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,102.22,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,10.5,0.0105,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,115.56,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,11.8,0.0118,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,131.45,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,13.1,0.0131,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,145.68,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,14.4,0.0144,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,C,JR,8/25/21,8/25/21,160.59,Ft_CML_1_M_2_08_25_2021_15_50_09.xls,NA,15.8,0.0158,11028.2011
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,58.57,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,6.6,0.0066,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,72.2,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,7.9,0.0079,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,86.72,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,9.2,0.0092,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,100.94,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,10.5,0.0105,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,115.27,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,11.8,0.0118,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,129.3,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,13.1,0.0131,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,145.09,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,14.4,0.0144,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,D,JR,8/25/21,8/25/21,158.82,Ft_CML_1_M_2_08_25_2021_15_50_38.xls,NA,15.8,0.0158,10993.5308
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,91.13,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,6.6,0.0066,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,104.77,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,7.9,0.0079,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,118.11,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,9.2,0.0092,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,132.44,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,10.5,0.0105,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,146.56,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,11.8,0.0118,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,160.88,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,13.1,0.0131,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,170.11,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,14.4,0.0144,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,180.21,Ft_CML_1_M_2_08_25_2021_15_51_19.xls,dint move smurf,15.8,0.0158,9937.12512
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,86.52,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,6.6,0.0066,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,101.24,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,7.9,0.0079,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,115.07,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,9.2,0.0092,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,129.88,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,10.5,0.0105,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,143.23,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,11.8,0.0118,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,156.76,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,13.1,0.0131,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,165.49,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,14.4,0.0144,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M_2,CML,1,A,JR,8/25/21,8/25/21,181.98,Ft_CML_1_M_2_08_25_2021_15_52_21.xls,didnt move used test next plantbutton,15.8,0.0158,10261.9917
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,89.76,Ft_CML_2_08_25_2021_15_53_53.xls,NA,6.6,0.0066,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,101.93,Ft_CML_2_08_25_2021_15_53_53.xls,NA,7.9,0.0079,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,112.82,Ft_CML_2_08_25_2021_15_53_53.xls,NA,9.2,0.0092,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,123.9,Ft_CML_2_08_25_2021_15_53_53.xls,NA,10.5,0.0105,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,128.41,Ft_CML_2_08_25_2021_15_53_53.xls,NA,11.8,0.0118,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,142.83,Ft_CML_2_08_25_2021_15_53_53.xls,NA,13.1,0.0131,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,152.15,Ft_CML_2_08_25_2021_15_53_53.xls,NA,14.4,0.0144,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,162.94,Ft_CML_2_08_25_2021_15_53_53.xls,NA,15.8,0.0158,7806.04322
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,71.81,Ft_CML_2_08_25_2021_15_54_12.xls,NA,6.6,0.0066,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,85.25,Ft_CML_2_08_25_2021_15_54_12.xls,NA,7.9,0.0079,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,97.81,Ft_CML_2_08_25_2021_15_54_12.xls,NA,9.2,0.0092,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,111.54,Ft_CML_2_08_25_2021_15_54_12.xls,NA,10.5,0.0105,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,120.56,Ft_CML_2_08_25_2021_15_54_12.xls,NA,11.8,0.0118,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,129.88,Ft_CML_2_08_25_2021_15_54_12.xls,NA,13.1,0.0131,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,145.48,Ft_CML_2_08_25_2021_15_54_12.xls,NA,14.4,0.0144,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,B,JR,8/25/21,8/25/21,160.88,Ft_CML_2_08_25_2021_15_54_12.xls,NA,15.8,0.0158,9373.78431
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,66.41,Ft_CML_2_08_25_2021_15_54_32.xls,NA,6.6,0.0066,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,80.54,Ft_CML_2_08_25_2021_15_54_32.xls,NA,7.9,0.0079,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,93.49,Ft_CML_2_08_25_2021_15_54_32.xls,NA,9.2,0.0092,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,106.14,Ft_CML_2_08_25_2021_15_54_32.xls,NA,10.5,0.0105,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,118.21,Ft_CML_2_08_25_2021_15_54_32.xls,NA,11.8,0.0118,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,131.85,Ft_CML_2_08_25_2021_15_54_32.xls,NA,13.1,0.0131,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,144.99,Ft_CML_2_08_25_2021_15_54_32.xls,NA,14.4,0.0144,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,C,JR,8/25/21,8/25/21,158.43,Ft_CML_2_08_25_2021_15_54_32.xls,NA,15.8,0.0158,9950.00956
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,76.32,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,6.6,0.0066,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,89.86,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,7.9,0.0079,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,102.51,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,9.2,0.0092,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,115.86,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,10.5,0.0105,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,129.2,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,11.8,0.0118,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,141.95,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,13.1,0.0131,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,155.78,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,14.4,0.0144,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,168.54,Ft_CML_2_08_25_2021_15_55_15.xls,test next plant button didnt move smurf,15.8,0.0158,10070.0464
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,78.77,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,6.6,0.0066,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,92.7,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,7.9,0.0079,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,105.26,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,9.2,0.0092,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,118.5,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,10.5,0.0105,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,131.85,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,11.8,0.0118,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,144.4,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,13.1,0.0131,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,158.24,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,14.4,0.0144,10025.2838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_2,CML,2,A,JR,8/25/21,8/25/21,170.69,Ft_CML_2_08_25_2021_15_55_55.xls,didnt move,15.8,0.0158,10025.2838
